day,identifier,nb_hits,nb_visits,nb_product_pages,nb_orders,orders_amount,nb_touchpoints
2020-04-13,34,645238,55398,129353,9008,333947.89,"{""direct"":79152,""email"":1,""organic"":988,""paid_search"":42362}"
2019-10-31,34,497932,53776,79567,166312,3768580.99,"{""direct"":25439,""email"":1,""organic"":782,""paid_search"":19104}"
2019-10-16,34,630266,71633,104642,147249,5987451.26,"{""direct"":31329,""email"":1,""organic"":972,""paid_search"":22249}"
2019-09-30,34,465659,55999,80536,127204,4991903.22,"{""direct"":24294,""email"":1,""organic"":634,""paid_search"":17599}"
2020-03-12,34,418839,50813,59700,44478,1006376.9,"{""direct"":30059,""email"":1,""organic"":566,""paid_search"":15959}"
2020-04-10,34,529639,47788,102492,2373,82244.34,"{""direct"":60000,""email"":1,""organic"":847,""paid_search"":37032}"
2019-09-25,34,442486,50058,75978,122761,4732082.86,"{""direct"":24615,""email"":1,""organic"":699,""paid_search"":17691}"
2019-10-21,34,639783,73483,100453,152799,3277614.91,"{""direct"":32695,""email"":1,""organic"":889,""paid_search"":23309}"
2019-09-10,34,543465,87368,43177,100557,1755927.36,"{""direct"":18016,""email"":1,""organic"":734,""paid_search"":12756}"
2019-10-29,34,593310,68039,94945,45924,1065717.33,"{""direct"":29628,""email"":1,""organic"":851,""paid_search"":23378}"
2020-05-06,34,597033,64144,96129,2970,103143.08,"{""direct"":54632,""email"":1,""organic"":1020,""paid_search"":34866}"
2020-03-27,34,346625,32914,66892,3614,124164.34,"{""direct"":35352,""email"":1,""organic"":599,""paid_search"":26969}"
2020-01-04,45,1139107,248474,378316,53068,2463881.22,"{""direct"":223033,""email"":1,""organic"":93750,""paid_search"":102337}"
2019-09-04,45,655267,122681,195955,16564,951702.37,"{""direct"":153026,""email"":1,""organic"":23144,""paid_search"":53891}"
2019-08-17,45,487922,89780,149389,9031,446271.92,"{""direct"":110079,""email"":1,""organic"":19549,""paid_search"":38761}"
2019-10-14,45,1342315,248815,382475,22971,1310145.47,"{""direct"":313331,""email"":1,""organic"":61036,""paid_search"":101436}"
2019-04-17,45,1009058,235275,188554,3903,184016.5,"{""direct"":130366,""email"":1,""organic"":53134,""paid_search"":50853}"
2019-12-28,45,1057467,238624,347923,62221,3020674.17,"{""direct"":186424,""email"":1,""organic"":97091,""paid_search"":102751}"
2020-02-25,45,868586,190359,283406,27314,1291881.15,"{""direct"":162197,""email"":1,""organic"":76018,""paid_search"":77576}"
2019-08-21,45,537155,99571,160077,11908,646596.31,"{""direct"":119988,""email"":1,""organic"":20273,""paid_search"":43275}"
2020-01-05,45,1065869,234083,364940,12344,649966.25,"{""direct"":206726,""email"":1,""organic"":88406,""paid_search"":97839}"
2019-07-29,45,745128,122046,212993,10485,739148.84,"{""direct"":186293,""email"":1,""organic"":21375,""paid_search"":49104}"
2019-12-21,45,1338981,319107,424378,109258,6618080.41,"{""direct"":203473,""email"":1,""organic"":123760,""paid_search"":140221}"
2019-10-21,45,1166573,240140,373141,28544,1684493.91,"{""direct"":217767,""email"":1,""organic"":85808,""paid_search"":102967}"
2019-07-25,45,536023,97422,154283,4937,273800.56,"{""direct"":125543,""email"":1,""organic"":17195,""paid_search"":38344}"
2019-06-22,45,789225,192842,234192,1007,63902.59,"{""direct"":138774,""email"":1,""organic"":52148,""paid_search"":69277}"
2019-09-20,45,995048,209855,327909,18024,929822.93,"{""direct"":240092,""email"":1,""organic"":44844,""paid_search"":71612}"
2020-03-10,45,793222,173737,226292,36058,2093037.7,"{""direct"":130869,""email"":1,""organic"":65162,""paid_search"":68728}"
2019-05-14,45,1202885,279528,208407,2233,,"{""direct"":149816,""email"":1,""organic"":62376,""paid_search"":66695}"
2019-09-29,45,1226707,224307,393206,13575,918066.97,"{""direct"":259845,""email"":1,""organic"":62310,""paid_search"":128415}"
2019-09-25,45,1069941,209490,334242,20548,1182984.43,"{""direct"":235127,""email"":1,""organic"":54923,""paid_search"":97377}"
2019-10-04,45,864374,180869,271677,33741,2080248.17,"{""direct"":168836,""email"":1,""organic"":52039,""paid_search"":86142}"
2019-07-01,45,1300250,263929,384776,82577,4255060.21,"{""direct"":235501,""email"":1,""organic"":76955,""paid_search"":122075}"
2019-06-08,45,808979,201203,245208,2381,183898.62,"{""direct"":128378,""email"":1,""organic"":62083,""paid_search"":79283}"
2020-03-01,45,983315,210888,330302,11951,753986.86,"{""direct"":203766,""email"":1,""organic"":79918,""paid_search"":86975}"
2020-01-03,45,1317373,272203,430626,45157,2149636.33,"{""direct"":266457,""email"":1,""organic"":99700,""paid_search"":112627}"
2019-12-30,45,1056587,241260,346396,64905,3103215.12,"{""direct"":192321,""email"":1,""organic"":96827,""paid_search"":102631}"
2019-08-05,45,591075,102993,171140,58329,3103360.17,"{""direct"":136014,""email"":1,""organic"":20219,""paid_search"":45779}"
2019-05-07,45,886569,215992,159256,2,,"{""direct"":94515,""email"":1,""organic"":49887,""paid_search"":53271}"
2019-10-03,45,1064618,215055,311437,29248,1921931.61,"{""direct"":218928,""email"":1,""organic"":54313,""paid_search"":93393}"
2019-08-06,45,650502,111515,180401,10975,633734.95,"{""direct"":149521,""email"":1,""organic"":21870,""paid_search"":50848}"
2019-09-06,45,875920,162596,268192,17378,1004483.84,"{""direct"":224813,""email"":1,""organic"":32149,""paid_search"":64115}"
2019-07-24,45,563618,98911,164244,49057,2837795.49,"{""direct"":136763,""email"":1,""organic"":17101,""paid_search"":40681}"
2019-09-13,45,781288,151625,243625,21591,1347516.35,"{""direct"":175425,""email"":1,""organic"":38750,""paid_search"":68180}"
2019-08-04,45,605920,100302,181880,10733,644654.19,"{""direct"":152015,""email"":1,""organic"":18809,""paid_search"":43175}"
2019-05-03,45,986852,236194,182343,3,,"{""direct"":107848,""email"":1,""organic"":56604,""paid_search"":57839}"
2019-12-29,45,1190946,271996,395471,11489,562026.41,"{""direct"":237466,""email"":1,""organic"":96668,""paid_search"":105080}"
2019-09-02,45,568661,104546,172950,64960,3786115.67,"{""direct"":131940,""email"":1,""organic"":22295,""paid_search"":48614}"
2019-08-13,96,58510,10153,35965,66838,2745901.83,"{""direct"":26736,""email"":1,""organic"":7861,""paid_search"":1254}"
2019-04-22,96,187592,40183,16361,42495,6213513.29,"{""direct"":9455,""email"":1,""organic"":5636,""paid_search"":1230}"
2019-06-14,96,60481,15576,7184,59639,2465081.72,"{""direct"":3569,""email"":1,""organic"":3469,""paid_search"":130}"
2019-08-07,96,57078,10092,34800,66820,2986075.26,"{""direct"":26519,""email"":1,""organic"":6907,""paid_search"":1307}"
2019-06-16,96,42733,11179,5157,2416,97289.69,"{""direct"":2501,""email"":1,""organic"":2524,""paid_search"":116}"
2019-07-15,96,48675,14053,4627,62271,2663012.14,"{""direct"":2349,""email"":1,""organic"":2162,""paid_search"":82}"
2020-02-13,96,112892,21166,77884,47403,1836574.87,"{""direct"":51095,""email"":1,""organic"":19928,""paid_search"":5077}"
2019-07-11,96,49825,13317,5429,55317,2448204.12,"{""direct"":3019,""email"":1,""organic"":2317,""paid_search"":80}"
2019-06-15,96,63505,16738,7273,83103,3833139.24,"{""direct"":3621,""email"":1,""organic"":3490,""paid_search"":147}"
2019-05-10,96,213849,40489,28017,81465,5047955.51,"{""direct"":18101,""email"":1,""organic"":9351,""paid_search"":464}"
2019-08-03,96,52670,9734,32439,97165,8410516.1,"{""direct"":26164,""email"":1,""organic"":5322,""paid_search"":913}"
2019-07-04,96,55694,15136,5884,56872,2571365.88,"{""direct"":3058,""email"":1,""organic"":2737,""paid_search"":66}"
2019-09-23,96,38966,7188,24981,51044,2195625.89,"{""direct"":18163,""email"":1,""organic"":6719,""paid_search"":26}"
2019-08-02,96,49950,9349,31306,58821,2210232.97,"{""direct"":24914,""email"":1,""organic"":5513,""paid_search"":822}"
2019-08-14,96,58882,10412,35450,0,,"{""direct"":26202,""email"":1,""organic"":8145,""paid_search"":969}"
2020-01-13,96,120068,22638,84425,47045,1987684.92,"{""direct"":59329,""email"":1,""organic"":19272,""paid_search"":3596}"
2019-08-10,96,48067,8799,30260,75828,3349578.65,"{""direct"":22612,""email"":1,""organic"":6390,""paid_search"":1187}"
2019-05-17,96,168970,33795,22526,66925,2631430.14,"{""direct"":14381,""email"":1,""organic"":7766,""paid_search"":304}"
2019-06-19,96,65900,17197,7505,58132,2591939.81,"{""direct"":3782,""email"":1,""organic"":3572,""paid_search"":122}"
2020-02-11,96,118161,21636,79882,48260,1846007.6,"{""direct"":53593,""email"":1,""organic"":20591,""paid_search"":4500}"
2019-06-13,13,41634,7528,12279,352,97606,"{""direct"":7378,""email"":2,""organic"":1000,""paid_search"":3341}"
2019-05-08,13,65510,9745,19263,669,215080,"{""direct"":9818,""email"":2,""organic"":1885,""paid_search"":6628}"
2019-04-30,13,59393,9526,17834,436,106808,"{""direct"":12787,""email"":2,""organic"":1059,""paid_search"":3349}"
2019-06-16,13,76459,10567,22441,486,24579,"{""direct"":13828,""email"":2,""organic"":1530,""paid_search"":5764}"
2019-06-22,13,66332,10195,19078,836,336017,"{""direct"":12253,""email"":2,""organic"":1267,""paid_search"":4854}"
2019-05-12,13,70357,10206,22314,594,27944,"{""direct"":13129,""email"":2,""organic"":1438,""paid_search"":6045}"
2019-05-19,13,67241,10167,20545,445,19721,"{""direct"":11414,""email"":2,""organic"":1349,""paid_search"":6814}"
2019-06-24,13,78742,13061,21979,467,128169,"{""direct"":14683,""email"":2,""organic"":1281,""paid_search"":4981}"
2019-05-05,13,59187,8973,17296,344,16840,"{""direct"":9809,""email"":2,""organic"":1553,""paid_search"":5128}"
2019-06-12,13,57814,10798,17228,413,133923,"{""direct"":10990,""email"":2,""organic"":1173,""paid_search"":4294}"
2019-04-24,13,69636,13673,18358,469,142622,"{""direct"":12843,""email"":2,""organic"":997,""paid_search"":4005}"
2019-09-06,34,407469,45582,46135,71373,1687150.79,"{""direct"":16107,""email"":2,""organic"":799,""paid_search"":12597}"
2019-12-28,34,1006109,100567,174721,113304,2225540.42,"{""direct"":95770,""email"":2,""organic"":1255,""paid_search"":35462}"
2019-10-01,34,408983,46908,62991,81628,3305772.71,"{""direct"":25177,""email"":2,""organic"":609,""paid_search"":17422}"
2019-09-03,34,388338,43393,39598,61849,1477152.46,"{""direct"":15949,""email"":2,""organic"":653,""paid_search"":11385}"
2020-02-22,34,408268,45316,64571,224346,5001951.3,"{""direct"":34869,""email"":2,""organic"":784,""paid_search"":21353}"
2020-01-05,34,717379,68009,134581,179494,3629386.83,"{""direct"":74472,""email"":2,""organic"":1137,""paid_search"":34576}"
2019-12-22,34,636358,70676,91573,252621,5784014.96,"{""direct"":42425,""email"":2,""organic"":1024,""paid_search"":34664}"
2019-09-14,34,494220,61667,62713,216362,8379595.98,"{""direct"":23103,""email"":2,""organic"":877,""paid_search"":18036}"
2020-02-19,34,589253,65347,86484,61484,1360121.39,"{""direct"":47825,""email"":2,""organic"":861,""paid_search"":23315}"
2019-07-23,45,634611,109952,185967,35087,2174630.37,"{""direct"":161120,""email"":2,""organic"":17533,""paid_search"":43112}"
2019-09-27,45,1418185,280122,438943,28311,1732075.53,"{""direct"":346037,""email"":2,""organic"":60313,""paid_search"":108014}"
2019-07-07,45,1266644,243095,384892,16797,947108.56,"{""direct"":279195,""email"":2,""organic"":69408,""paid_search"":105295}"
2020-01-08,45,3984742,595512,1136497,87631,5004908.52,"{""direct"":868754,""email"":2,""organic"":207366,""paid_search"":306343}"
2019-09-21,45,950727,198497,319645,30284,1517031.95,"{""direct"":215282,""email"":2,""organic"":46126,""paid_search"":83094}"
2019-09-09,45,683384,127803,204298,18335,1091741.19,"{""direct"":165246,""email"":2,""organic"":26010,""paid_search"":53033}"
2019-05-10,45,939576,225266,165856,9,,"{""direct"":97370,""email"":2,""organic"":53198,""paid_search"":55759}"
2020-02-22,45,795737,174480,256605,44775,2091422.75,"{""direct"":149707,""email"":2,""organic"":80519,""paid_search"":54939}"
2020-02-29,45,910927,199273,295451,64433,3726510.29,"{""direct"":172068,""email"":2,""organic"":76354,""paid_search"":86496}"
2019-08-08,45,480939,91351,141013,51072,2577472.77,"{""direct"":106330,""email"":2,""organic"":18167,""paid_search"":38130}"
2020-01-02,45,1593729,320751,513740,34140,1751478.72,"{""direct"":358089,""email"":2,""organic"":104214,""paid_search"":115772}"
2019-06-09,45,911946,224167,285949,13790,900461.49,"{""direct"":159205,""email"":2,""organic"":65733,""paid_search"":86810}"
2020-03-29,45,945956,162206,247329,28,-1791.87,"{""direct"":149235,""email"":2,""organic"":64940,""paid_search"":84053}"
2020-03-05,45,1084106,230874,339586,38407,2224361.5,"{""direct"":220745,""email"":2,""organic"":79541,""paid_search"":91219}"
2019-09-15,45,771563,145461,252552,12178,850586.82,"{""direct"":171280,""email"":2,""organic"":36224,""paid_search"":75567}"
2019-06-15,45,785430,198509,235146,1098,65862.99,"{""direct"":117476,""email"":2,""organic"":60227,""paid_search"":84704}"
2019-04-27,45,1101207,254186,200925,686,,"{""direct"":126750,""email"":2,""organic"":59435,""paid_search"":64342}"
2019-08-01,45,577091,100935,168934,61496,3268513.16,"{""direct"":134519,""email"":2,""organic"":20247,""paid_search"":44324}"
2020-03-20,45,728517,121690,194472,3300,233433.75,"{""direct"":142753,""email"":2,""organic"":46192,""paid_search"":62766}"
2020-04-10,45,1083672,197164,262727,4636,294877.93,"{""direct"":161586,""email"":2,""organic"":66238,""paid_search"":91658}"
2019-07-22,45,633350,107234,180285,55772,3311081.64,"{""direct"":152087,""email"":2,""organic"":17770,""paid_search"":47022}"
2019-12-20,45,1255544,297935,390229,77058,4553730.49,"{""direct"":196205,""email"":2,""organic"":120537,""paid_search"":120274}"
2020-03-17,45,502750,101070,129321,5850,363315.28,"{""direct"":86737,""email"":2,""organic"":33422,""paid_search"":41472}"
2019-05-15,45,1020210,244224,181271,2074,,"{""direct"":111226,""email"":2,""organic"":57184,""paid_search"":66188}"
2019-05-25,96,181967,35743,23669,94696,4281600.86,"{""direct"":15505,""email"":2,""organic"":7859,""paid_search"":262}"
2020-05-10,96,496641,88355,342318,172,11515.81,"{""direct"":187818,""email"":2,""organic"":120470,""paid_search"":346}"
2020-02-25,96,136137,24989,94306,48925,1882067.99,"{""direct"":62104,""email"":2,""organic"":24386,""paid_search"":6199}"
2020-03-08,96,120110,23058,85030,2237,92905.64,"{""direct"":55564,""email"":2,""organic"":20585,""paid_search"":7571}"
2019-07-10,96,52860,14661,5433,60593,2777527.7,"{""direct"":2810,""email"":2,""organic"":2540,""paid_search"":71}"
2019-04-18,96,182780,37937,15500,65574,2415143.91,"{""direct"":9683,""email"":2,""organic"":5610,""paid_search"":175}"
2019-05-15,96,181718,35576,24836,66228,2590893.36,"{""direct"":16048,""email"":2,""organic"":8299,""paid_search"":424}"
2020-02-20,96,124450,23059,84954,47121,1808033.71,"{""direct"":55258,""email"":2,""organic"":21854,""paid_search"":6600}"
2019-05-12,96,157128,31336,21636,3083,122187.53,"{""direct"":13862,""email"":2,""organic"":7236,""paid_search"":460}"
2019-07-06,96,54092,14680,5741,77794,4023702.79,"{""direct"":3081,""email"":2,""organic"":2535,""paid_search"":95}"
2019-05-02,96,205295,40624,28059,82525,3559322.7,"{""direct"":17650,""email"":2,""organic"":9746,""paid_search"":584}"
2019-04-24,96,192735,39190,16921,65774,2593619.76,"{""direct"":10436,""email"":2,""organic"":5888,""paid_search"":548}"
2020-03-25,96,219701,32162,139778,677,53995.77,"{""direct"":92779,""email"":2,""organic"":33052,""paid_search"":11379}"
2020-02-10,96,128190,23575,87098,49417,1952897.25,"{""direct"":57488,""email"":2,""organic"":23761,""paid_search"":4960}"
2019-04-17,96,179522,37091,16167,65564,2445703.9,"{""direct"":9829,""email"":2,""organic"":5364,""paid_search"":926}"
2020-02-09,96,97289,17712,67667,1801,71612.71,"{""direct"":43944,""email"":2,""organic"":16921,""paid_search"":6097}"
2019-04-25,96,180065,36420,16547,60450,2372012.43,"{""direct"":10095,""email"":2,""organic"":5842,""paid_search"":552}"
2019-06-20,96,62599,16493,6945,55927,2427270.66,"{""direct"":3471,""email"":2,""organic"":3311,""paid_search"":149}"
2019-08-08,96,52083,9294,32421,61337,2626830.59,"{""direct"":24449,""email"":2,""organic"":6662,""paid_search"":1242}"
2019-05-26,96,126988,25902,17400,2896,109821.12,"{""direct"":11196,""email"":2,""organic"":5837,""paid_search"":343}"
2019-08-04,96,37683,7020,24100,2252,91191.56,"{""direct"":19286,""email"":2,""organic"":3999,""paid_search"":745}"
2020-03-24,96,116984,21257,72846,638,53813.25,"{""direct"":48618,""email"":2,""organic"":18527,""paid_search"":4204}"
2020-02-19,96,129700,23433,87698,48952,1890514.78,"{""direct"":58476,""email"":2,""organic"":22711,""paid_search"":5260}"
2019-05-14,96,172873,35133,23204,64855,2508155.87,"{""direct"":14942,""email"":2,""organic"":7788,""paid_search"":396}"
2019-07-30,13,67636,9649,21725,664,143478,"{""direct"":13102,""email"":3,""organic"":1032,""paid_search"":6533}"
2019-07-16,13,57812,7823,18227,807,150173,"{""direct"":10120,""email"":3,""organic"":1172,""paid_search"":5888}"
2019-05-02,13,40397,6780,11534,361,112840,"{""direct"":7002,""email"":3,""organic"":620,""paid_search"":3401}"
2019-05-01,13,95351,12082,29828,462,24560,"{""direct"":19049,""email"":3,""organic"":2260,""paid_search"":6817}"
2019-06-02,13,60016,8526,18415,428,19721,"{""direct"":10469,""email"":3,""organic"":1301,""paid_search"":5985}"
2019-04-26,13,43146,7513,11052,441,129076,"{""direct"":6398,""email"":3,""organic"":1033,""paid_search"":3177}"
2019-06-25,13,68941,10852,18716,435,110774,"{""direct"":11103,""email"":3,""organic"":1545,""paid_search"":5253}"
2019-05-27,13,56453,11073,17701,338,76832,"{""direct"":11911,""email"":3,""organic"":1065,""paid_search"":3965}"
2019-10-10,34,513467,60859,103583,139009,5662863.91,"{""direct"":31638,""email"":3,""organic"":850,""paid_search"":18718}"
2020-03-22,34,285869,26767,56845,1031,29098.61,"{""direct"":26207,""email"":3,""organic"":507,""paid_search"":23057}"
2019-09-28,34,356763,39980,57123,184805,7234103.82,"{""direct"":22832,""email"":3,""organic"":678,""paid_search"":17242}"
2019-05-28,34,541831,62963,56637,52923,1582328.09,"{""direct"":23166,""email"":3,""organic"":890,""paid_search"":15167}"
2019-09-04,34,488010,51932,56336,66452,1582812.67,"{""direct"":18194,""email"":3,""organic"":700,""paid_search"":13109}"
2019-09-22,34,400767,44403,62772,137162,5293180.44,"{""direct"":24096,""email"":3,""organic"":756,""paid_search"":18380}"
2020-03-09,45,819727,178655,236016,36038,2041193.38,"{""direct"":136630,""email"":3,""organic"":67220,""paid_search"":70800}"
2019-08-07,45,566120,101406,161485,10550,529629.91,"{""direct"":130704,""email"":3,""organic"":20628,""paid_search"":44947}"
